id,title,category,createtime,completetime,complete,user_id
1041,count leaves of trees,art,2023-02-01 22:45:48.710226,2023-02-02 18:45:41.225541,True,2
1042,lay in bed,sport,2023-02-02 03:33:48.710226,2023-02-03 10:21:19.967112,True,1
1043,sleep,programming,2023-02-02 08:21:48.710226,2023-02-03 11:55:16.123177,True,3
1044,brush your teeth,art,2023-02-02 13:09:48.710226,2023-02-03 05:23:33.344381,True,3
1045,buy socks,art,2023-02-02 17:57:48.710226,2023-02-03 08:29:39.813923,True,2
1046,buy socks,programming,2023-02-02 22:45:48.710226,2023-02-04 00:20:20.343501,True,2
1047,get dressed,sport,2023-02-03 03:33:48.710226,2023-02-04 07:51:45.635725,True,2
1048,brush your teeth,sport,2023-02-03 08:21:48.710226,2023-02-03 23:00:01.245158,True,4
1049,buy socks,art,2023-02-03 13:09:48.710226,2023-02-04 16:02:59.033696,True,4
1050,buy socks,programming,2023-02-03 17:57:48.710226,2023-02-04 07:48:15.504875,True,5
1051,eat,sport,2023-02-03 22:45:48.710226,2023-02-05 04:54:11.130589,True,5
1052,drink coffee,art,2023-02-04 03:33:48.710226,2023-02-04 19:58:20.227055,True,5
1053,go for a walk,sport,2023-02-04 08:21:48.710226,2023-02-04 21:23:37.676791,True,1
1054,brush your teeth,programming,2023-02-04 13:09:48.710226,2023-02-05 23:56:45.448183,True,3
1055,go for a walk,art,2023-02-04 17:57:48.710226,2023-02-05 06:11:23.126957,True,2
1056,get dressed,sport,2023-02-04 22:45:48.710226,2023-02-05 22:15:03.553877,True,2
1057,brush your teeth,programming,2023-02-05 03:33:48.710226,2023-02-06 01:18:02.188084,True,3
1058,count leaves of trees,programming,2023-02-05 08:21:48.710226,2023-02-06 17:16:13.259700,True,2
1059,go for a walk,art,2023-02-05 13:09:48.710226,2023-02-06 04:31:27.082669,True,4
1060,drink coffee,sport,2023-02-05 17:57:48.710226,2023-02-07 03:41:45.984616,True,5
1061,buy pants,art,2023-02-05 22:45:48.710226,2023-02-06 15:26:07.421066,True,5
1062,drink coffee,art,2023-02-06 03:33:48.710226,2023-02-06 22:15:35.430979,True,2
1063,get dressed,programming,2023-02-06 08:21:48.710226,2023-02-07 16:03:14.520167,True,4
1064,sleep,programming,2023-02-06 13:09:48.710226,2023-02-07 17:15:12.327506,True,3
1065,produce shitty code,sport,2023-02-06 17:57:48.710226,2023-02-08 04:46:21.715819,True,4
1066,eat,art,2023-02-06 22:45:48.710226,2023-02-08 01:23:13.240377,True,3
1067,sleep,art,2023-02-07 03:33:48.710226,2023-02-07 22:24:08.348935,True,4
1068,lay in bed,art,2023-02-07 08:21:48.710226,2023-02-08 07:20:08.076080,True,2
1069,brush your teeth,programming,2023-02-07 13:09:48.710226,2023-02-08 08:12:38.890307,True,2
1070,drink coffee,programming,2023-02-07 17:57:48.710226,2023-02-08 15:19:16.375624,True,1
1071,brush your teeth,sport,2023-02-07 22:45:48.710226,2023-02-08 21:48:32.496149,True,4
1072,get dressed,art,2023-02-08 03:33:48.710226,2023-02-09 10:22:38.346073,True,1
1073,drink coffee,programming,2023-02-08 08:21:48.710226,2023-02-09 19:32:21.184010,True,3
1074,eat,sport,2023-02-08 13:09:48.710226,2023-02-09 09:44:27.642643,True,5
1075,count sand on the beach,sport,2023-02-08 17:57:48.710226,2023-02-09 22:22:42.453192,True,5
1076,nap,programming,2023-02-08 22:45:48.710226,2023-02-09 11:17:27.676884,True,1
1077,sleep,sport,2023-02-09 03:33:48.710226,2023-02-10 11:20:39.845024,True,5
1078,drink coffee,programming,2023-02-09 08:21:48.710226,2023-02-09 23:50:09.039712,True,4
1079,buy pants,art,2023-02-09 13:09:48.710226,2023-02-10 20:45:08.546929,True,5
1080,lay in bed,art,2023-02-09 17:57:48.710226,2023-02-11 01:52:51.260274,True,3
1081,buy pants,sport,2023-02-09 22:45:48.710226,2023-02-10 11:22:25.202199,True,4
1082,count sand on the beach,sport,2023-02-10 03:33:48.710226,2023-02-10 17:54:50.400316,True,2
1083,sleep,programming,2023-02-10 08:21:48.710226,2023-02-11 12:50:58.423441,True,4
1084,drink coffee,art,2023-02-10 13:09:48.710226,2023-02-11 12:09:25.554070,True,4
1085,buy socks,sport,2023-02-10 17:57:48.710226,2023-02-11 19:17:36.149119,True,3
1086,drink coffee,programming,2023-02-10 22:45:48.710226,2023-02-11 14:38:44.434572,True,1
1087,nap,art,2023-02-11 03:33:48.710226,2023-02-12 02:23:40.518564,True,3
1088,buy socks,programming,2023-02-11 08:21:48.710226,2023-02-11 23:30:23.603165,True,1
1089,produce shitty code,art,2023-02-11 13:09:48.710226,2023-02-12 13:14:59.208845,True,4
1090,lay in bed,sport,2023-02-11 17:57:48.710226,2023-02-12 06:52:14.891982,True,2
1091,sleep,programming,2023-02-11 22:45:48.710226,2023-02-13 08:46:03.165835,True,2
1092,drink coffee,art,2023-02-12 03:33:48.710226,2023-02-12 19:37:10.967212,True,2
1093,buy socks,art,2023-02-12 08:21:48.710226,2023-02-13 07:31:56.832278,True,4
1094,produce shitty code,art,2023-02-12 13:09:48.710226,2023-02-13 10:20:46.453275,True,5
1095,buy socks,sport,2023-02-12 17:57:48.710226,2023-02-13 15:02:58.348441,True,5
1096,get dressed,sport,2023-02-12 22:45:48.710226,2023-02-13 18:04:20.299363,True,5
1097,brush your teeth,art,2023-02-13 03:33:48.710226,2023-02-14 03:01:22.114509,True,5
1098,sleep,sport,2023-02-13 08:21:48.710226,2023-02-14 09:22:25.995039,True,3
1099,nap,art,2023-02-13 13:09:48.710226,2023-02-14 22:55:33.350318,True,1
1100,buy pants,sport,2023-02-13 17:57:48.710226,2023-02-14 06:56:14.545751,True,4
1101,get dressed,programming,2023-02-13 22:45:48.710226,2023-02-15 00:36:37.518339,True,1
1102,go for a walk,sport,2023-02-14 03:33:48.710226,2023-02-15 08:23:16.405025,True,4
1103,count leaves of trees,art,2023-02-14 08:21:48.710226,2023-02-15 07:42:41.882069,True,4
1104,get dressed,sport,2023-02-14 13:09:48.710226,2023-02-15 02:42:33.501817,True,4
1105,go for a walk,programming,2023-02-14 17:57:48.710226,2023-02-15 07:14:30.913139,True,3
1106,sleep,sport,2023-02-14 22:45:48.710226,2023-02-15 20:05:02.253858,True,2
1107,nap,art,2023-02-15 03:33:48.710226,2023-02-16 11:06:00.362700,True,3
1108,drink coffee,programming,2023-02-15 08:21:48.710226,2023-02-16 16:51:52.758955,True,3
1109,count sand on the beach,programming,2023-02-15 13:09:48.710226,2023-02-16 01:37:40.621306,True,3
1110,eat,sport,2023-02-15 17:57:48.710226,2023-02-17 02:54:32.993602,True,1
1111,get dressed,sport,2023-02-15 22:45:48.710226,2023-02-17 03:12:01.187259,True,2
1112,buy socks,art,2023-02-16 03:33:48.710226,2023-02-17 02:55:38.747747,True,2
1113,count sand on the beach,art,2023-02-16 08:21:48.710226,2023-02-17 10:17:32.237278,True,1
1114,buy socks,sport,2023-02-16 13:09:48.710226,2023-02-17 01:52:09.804650,True,1
1115,nap,sport,2023-02-16 17:57:48.710226,2023-02-17 09:51:12.526859,True,5
1116,buy pants,programming,2023-02-16 22:45:48.710226,2023-02-17 11:09:58.170754,True,5
1117,eat,programming,2023-02-17 03:33:48.710226,2023-02-18 07:09:53.839142,True,3
1118,drink coffee,sport,2023-02-17 08:21:48.710226,2023-02-18 04:09:13.681428,True,5
1119,sleep,sport,2023-02-17 13:09:48.710226,2023-02-18 21:54:44.967350,True,1
1120,lay in bed,programming,2023-02-17 17:57:48.710226,2023-02-18 12:27:29.670499,True,4
1121,go for a walk,art,2023-02-17 22:45:48.710226,2023-02-19 09:09:18.229897,True,4
1122,count sand on the beach,sport,2023-02-18 03:33:48.710226,2023-02-18 18:36:36.180264,True,3
1123,brush your teeth,sport,2023-02-18 08:21:48.710226,2023-02-19 09:49:46.994282,True,3
1124,produce shitty code,sport,2023-02-18 13:09:48.710226,2023-02-19 10:46:58.809705,True,4
1125,get dressed,sport,2023-02-18 17:57:48.710226,2023-02-20 04:54:07.278771,True,2
1126,lay in bed,programming,2023-02-18 22:45:48.710226,2023-02-19 14:13:09.254961,True,5
1127,get dressed,art,2023-02-19 03:33:48.710226,2023-02-20 13:41:55.159390,True,2
1128,count sand on the beach,programming,2023-02-19 08:21:48.710226,2023-02-20 01:05:57.930831,True,2
1129,sleep,art,2023-02-19 13:09:48.710226,2023-02-20 21:25:15.217568,True,2
1130,eat,sport,2023-02-19 17:57:48.710226,2023-02-20 10:15:50.685368,True,5
1131,buy socks,art,2023-02-19 22:45:48.710226,2023-02-20 13:20:58.707482,True,3
1132,buy socks,programming,2023-02-20 03:33:48.710226,2023-02-20 17:46:29.657005,True,2
1133,go for a walk,programming,2023-02-20 08:21:48.710226,2023-02-21 04:13:43.676353,True,1
1134,count leaves of trees,programming,2023-02-20 13:09:48.710226,2023-02-21 11:30:04.150703,True,2
1135,drink coffee,programming,2023-02-20 17:57:48.710226,2023-02-22 03:01:12.027002,True,5
1136,buy socks,art,2023-02-20 22:45:48.710226,2023-02-22 05:17:50.278293,True,2
1137,buy socks,sport,2023-02-21 03:33:48.710226,2023-02-22 12:13:42.726314,True,5
